customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status,issue_date
INDCUST002019,53,Employed,13.8,102500,686,6.9,55000,54484,0,2,0,Personal Loan,Education,320000,14.93,0.532,3.122,0.08,0,2019-05-27
INDCUST002020,40,Employed,10.3,41250,465,12.6,25000,8230,1,2,0,Credit Card,Debt Consolidation,120000,19.62,0.2,2.909,0.22,0,2018-04-09
INDCUST002021,62,Employed,27.5,66250,547,13.4,71250,19283,0,1,0,Credit Card,Business,133750,18.13,0.291,2.019,0.134,0,2024-01-18
INDCUST002022,35,Employed,1.9,71250,649,15.1,56250,31713,0,1,1,Business Loan,Debt Consolidation,238750,16.93,0.445,3.351,0.139,0,2019-05-28
INDCUST002023,55,Employed,28.1,112500,670,10.1,161250,20223,0,2,1,Credit Card,Education,387500,13.15,0.18,3.444,0.156,0,2015-05-02
INDCUST002024,32,Employed,16.2,73750,408,15.7,46250,25150,0,2,0,Personal Loan,Education,180000,21.21,0.341,2.441,0.187,0,2024-07-21
INDCUST002025,23,Employed,11.2,67500,303,15.3,86250,27771,0,1,0,Credit Card,Education,148750,14.34,0.411,2.204,0.105,0,2020-10-10
INDCUST002026,35,Employed,28.2,122500,497,15.2,120000,67192,0,0,0,Credit Card,Business,435000,20.36,0.549,3.551,0.125,0,2022-05-21
INDCUST002027,42,Employed,22.5,122500,740,3.0,63750,23484,0,1,0,Credit Card,Education,426250,19.65,0.192,3.48,0.105,0,2021-11-15
INDCUST002028,44,Employed,10.2,47500,309,6.4,41250,9765,1,0,0,Business Loan,Business,102500,12.67,0.206,2.158,0.098,0,2023-05-26
INDCUST002029,54,Employed,25.3,118750,769,9.7,177500,15574,0,1,0,Business Loan,Home Improvement,305000,15.61,0.131,2.568,0.175,0,2017-01-17
INDCUST002030,62,Employed,28.4,31250,420,1.8,37500,17753,0,2,0,Personal Loan,Debt Consolidation,88750,18.0,0.568,2.84,0.15,0,2015-11-03
INDCUST002031,29,Employed,11.2,23750,540,19.0,16250,11867,0,0,0,Credit Card,Business,75000,21.03,0.5,3.158,0.094,0,2022-10-02
INDCUST002032,42,Employed,9.3,55000,806,7.0,31250,5583,0,0,0,Personal Loan,Debt Consolidation,132500,15.91,0.102,2.409,0.148,0,2018-06-15
INDCUST002033,46,Employed,16.2,17500,723,16.8,20000,8832,0,0,0,Business Loan,Debt Consolidation,36250,10.36,0.505,2.071,0.079,0,2022-02-11
INDCUST002034,55,Employed,10.2,40000,565,17.8,22500,4776,0,2,0,Credit Card,Education,147500,14.4,0.119,3.688,0.226,0,2021-12-05
INDCUST002035,23,Employed,11.9,38750,374,2.8,43750,9217,0,0,0,Personal Loan,Home Improvement,115000,13.19,0.238,2.968,0.145,0,2017-04-13
INDCUST002036,23,Employed,11.3,56250,509,9.0,33750,12328,0,2,0,Personal Loan,Business,123750,15.94,0.219,2.2,0.075,0,2024-09-01
INDCUST002037,31,Employed,11.8,116250,728,19.0,122500,31952,0,2,0,Business Loan,Debt Consolidation,293750,13.32,0.275,2.527,0.174,0,2024-10-06
INDCUST002038,31,Employed,26.5,86250,396,6.2,67500,23708,0,0,0,Personal Loan,Home Improvement,227500,13.84,0.275,2.638,0.185,0,2017-06-16
INDCUST002039,40,Employed,19.8,48750,667,2.4,25000,7372,0,2,0,Business Loan,Business,107500,20.4,0.151,2.205,0.066,0,2020-09-27
INDCUST002040,24,Employed,18.1,40000,583,15.7,45000,13709,0,1,1,Personal Loan,Home Improvement,92500,14.63,0.343,2.312,0.109,0,2021-05-18
INDCUST002041,54,Employed,14.1,70000,459,12.6,101250,28316,0,1,0,Credit Card,Education,263750,18.38,0.405,3.768,0.274,0,2023-05-15
INDCUST002042,55,Employed,18.3,46250,635,7.8,58750,27669,0,0,0,Personal Loan,Debt Consolidation,148750,12.46,0.598,3.216,0.066,0,2020-12-26
INDCUST002043,36,Employed,5.6,105000,604,6.0,58750,62674,0,0,1,Personal Loan,Education,340000,11.77,0.597,3.238,0.154,0,2024-04-06
INDCUST002044,61,Employed,9.4,52500,796,10.1,60000,7647,0,2,0,Personal Loan,Education,111250,12.48,0.146,2.119,0.159,0,2022-08-08
INDCUST002045,53,Employed,16.2,47500,416,2.0,51250,17158,0,1,0,Business Loan,Debt Consolidation,106250,18.17,0.361,2.237,0.056,0,2018-01-03
INDCUST002046,37,Employed,12.5,40000,311,6.5,20000,14665,0,2,0,Personal Loan,Home Improvement,102500,11.86,0.367,2.562,0.053,0,2023-09-30
INDCUST002047,35,Employed,10.7,121250,833,14.1,82500,40812,0,0,0,Credit Card,Debt Consolidation,423750,12.61,0.337,3.495,0.099,0,2020-06-07
INDCUST002048,64,Employed,3.5,53750,543,11.6,52500,8682,0,1,1,Business Loan,Education,117500,17.89,0.162,2.186,0.089,0,2022-03-26
INDCUST002049,35,Employed,7.1,101250,751,1.2,92500,12277,0,2,0,Personal Loan,Home Improvement,253750,14.13,0.121,2.506,0.174,0,2024-12-15
INDCUST002050,46,Employed,15.9,117500,885,7.8,58750,18492,0,2,0,Business Loan,Debt Consolidation,290000,11.67,0.157,2.468,0.099,0,2021-02-12
INDCUST002051,59,Employed,4.0,101250,346,16.5,56250,37272,0,0,0,Personal Loan,Home Improvement,242500,11.77,0.368,2.395,0.068,0,2022-09-25
INDCUST002052,44,Employed,0.9,81250,588,8.4,80000,38547,0,2,0,Credit Card,Business,181250,17.91,0.474,2.231,0.127,0,2018-06-08
INDCUST002053,36,Employed,24.5,117500,488,9.3,136250,35925,0,1,0,Personal Loan,Home Improvement,288750,9.31,0.306,2.457,0.121,0,2018-03-23
INDCUST002054,51,Employed,29.6,32500,765,18.5,16250,8983,0,2,1,Credit Card,Education,82500,12.52,0.276,2.538,0.166,0,2024-11-18
INDCUST002055,27,Employed,13.9,100000,337,3.8,122500,39122,0,1,0,Credit Card,Business,320000,15.76,0.391,3.2,0.086,0,2024-06-16
INDCUST002056,35,Employed,12.4,58750,515,8.6,71250,29606,0,0,0,Personal Loan,Home Improvement,116250,19.95,0.504,1.979,0.068,0,2023-12-10
INDCUST002057,61,Employed,20.2,95000,555,10.3,88750,39730,1,0,0,Credit Card,Education,278750,18.0,0.418,2.934,0.173,0,2015-12-13
INDCUST002058,38,Employed,18.3,85000,702,14.6,78750,47975,0,0,1,Personal Loan,Business,340000,9.93,0.564,4.0,0.184,0,2020-03-28
INDCUST002059,42,Employed,15.1,82500,457,12.8,83750,39909,0,0,0,Credit Card,Debt Consolidation,212500,16.18,0.484,2.576,0.139,0,2018-10-28
INDCUST002060,33,Employed,17.4,102500,425,10.5,56250,52548,0,1,0,Credit Card,Education,340000,21.54,0.513,3.317,0.259,0,2016-01-03
INDCUST002061,40,Employed,0.7,55000,583,16.4,82500,31401,0,1,0,Business Loan,Business,153750,17.7,0.571,2.795,0.071,0,2023-09-01
INDCUST002062,24,Employed,10.5,103750,877,8.7,118750,19987,0,2,0,Credit Card,Business,365000,20.54,0.193,3.518,0.082,0,2021-06-18
INDCUST002063,62,Employed,8.8,115000,522,12.6,165000,38339,0,0,0,Credit Card,Home Improvement,456250,10.82,0.333,3.967,0.297,0,2022-12-26
INDCUST002064,33,Employed,11.1,33750,687,9.9,16250,11118,0,0,0,Personal Loan,Debt Consolidation,108750,12.22,0.329,3.222,0.082,0,2022-06-14
INDCUST002065,58,Employed,22.2,76250,856,8.6,80000,39938,0,1,0,Credit Card,Home Improvement,295000,18.8,0.524,3.869,0.21,0,2020-09-20
INDCUST002066,27,Employed,1.4,113750,543,13.1,140000,63045,0,0,0,Credit Card,Debt Consolidation,412500,20.15,0.554,3.626,0.204,0,2024-05-30
INDCUST002067,31,Employed,21.5,95000,576,19.7,58750,52987,0,0,0,Personal Loan,Debt Consolidation,192500,14.22,0.558,2.026,0.094,0,2020-09-19
INDCUST002068,33,Employed,27.7,90000,856,13.2,75000,34788,0,2,0,Credit Card,Business,212500,12.05,0.387,2.361,0.077,0,2022-01-24
INDCUST002069,36,Employed,3.8,32500,722,13.4,40000,6387,0,1,0,Credit Card,Debt Consolidation,102500,19.48,0.197,3.154,0.064,0,2020-05-20
INDCUST002070,30,Employed,24.7,81250,653,15.6,80000,18682,0,2,0,Credit Card,Business,252500,14.13,0.23,3.108,0.103,0,2019-08-01
INDCUST002071,56,Employed,15.5,111250,480,2.7,61250,22277,0,2,1,Credit Card,Home Improvement,443750,18.96,0.2,3.989,0.224,0,2019-08-22
INDCUST002072,23,Employed,3.3,67500,477,19.7,68750,40013,0,2,0,Personal Loan,Debt Consolidation,178750,20.48,0.593,2.648,0.2,0,2021-09-02
INDCUST002073,61,Employed,15.9,3750,885,15.6,2500,1303,0,0,0,Personal Loan,Home Improvement,6250,18.86,0.347,1.667,0.062,0,2021-11-18
INDCUST002074,47,Employed,8.3,105000,530,11.9,153750,24442,0,0,0,Business Loan,Education,245000,14.99,0.233,2.333,0.082,0,2019-11-26
INDCUST002075,60,Employed,27.0,103750,870,6.5,125000,48178,0,0,0,Credit Card,Debt Consolidation,215000,19.18,0.464,2.072,0.165,0,2017-07-24
INDCUST002076,59,Employed,11.3,21250,395,17.5,30000,8084,0,0,0,Business Loan,Debt Consolidation,70000,14.12,0.38,3.294,0.109,0,2023-06-01
INDCUST002077,35,Employed,1.8,18750,771,19.9,13750,8961,1,0,0,Personal Loan,Debt Consolidation,52500,21.35,0.478,2.8,0.178,0,2017-12-20
INDCUST002078,64,Employed,6.8,2500,579,6.7,1250,709,0,0,1,Personal Loan,Home Improvement,6250,17.76,0.284,2.5,0.147,0,2022-03-29
INDCUST002079,22,Employed,5.3,12500,798,15.5,17500,5327,0,2,0,Personal Loan,Education,46250,18.85,0.426,3.7,0.109,0,2016-05-20
INDCUST002080,39,Employed,14.7,110000,473,19.0,155000,48458,0,1,0,Personal Loan,Education,313750,11.96,0.441,2.852,0.205,0,2020-01-04
INDCUST002081,32,Employed,13.7,12500,304,16.8,8750,3701,0,0,0,Credit Card,Debt Consolidation,40000,20.3,0.296,3.2,0.118,0,2021-04-26
INDCUST002082,63,Employed,25.1,107500,678,1.0,150000,53057,0,1,0,Business Loan,Business,287500,19.01,0.494,2.674,0.103,0,2022-04-10
INDCUST002083,52,Employed,29.3,30000,745,4.4,26250,4785,0,0,0,Business Loan,Home Improvement,111250,20.65,0.16,3.708,0.1,0,2022-08-16
INDCUST002084,28,Employed,22.4,30000,835,7.9,13750,3961,0,1,0,Business Loan,Debt Consolidation,111250,20.67,0.132,3.708,0.168,0,2019-05-22
INDCUST002085,34,Employed,22.9,75000,848,4.4,45000,25295,1,1,0,Personal Loan,Business,151250,11.37,0.337,2.017,0.043,0,2016-11-27
INDCUST002086,21,Employed,10.0,95000,872,18.3,62500,17802,0,1,0,Personal Loan,Home Improvement,203750,20.7,0.187,2.145,0.145,0,2016-02-20
INDCUST002087,30,Employed,2.2,100000,608,3.6,65000,32519,0,0,0,Business Loan,Education,251250,9.1,0.325,2.512,0.082,0,2018-12-12
INDCUST002088,23,Employed,29.1,67500,758,19.5,75000,36994,0,1,1,Credit Card,Home Improvement,243750,10.1,0.548,3.611,0.277,0,2018-07-05
INDCUST002089,31,Employed,2.4,17500,841,4.6,12500,6414,0,2,0,Business Loan,Debt Consolidation,46250,10.0,0.367,2.643,0.206,0,2024-12-27
INDCUST002090,37,Employed,23.4,10000,618,10.5,6250,5577,0,2,0,Credit Card,Education,32500,10.93,0.558,3.25,0.082,0,2019-02-17
INDCUST002091,60,Employed,25.0,3750,457,10.5,5000,888,0,2,0,Personal Loan,Business,13750,10.52,0.237,3.667,0.185,0,2015-10-26
INDCUST002092,21,Employed,9.2,51250,844,17.9,52500,15984,0,2,0,Credit Card,Debt Consolidation,180000,16.49,0.312,3.512,0.132,0,2024-07-16
INDCUST002093,61,Employed,10.1,18750,776,3.0,17500,7436,0,0,0,Business Loan,Debt Consolidation,47500,20.74,0.397,2.533,0.102,0,2021-09-27
INDCUST002094,50,Employed,11.8,57500,520,15.4,27500,29675,0,0,0,Business Loan,Home Improvement,173750,10.11,0.516,3.022,0.086,0,2015-07-23
INDCUST002095,43,Employed,9.5,41250,648,6.0,20000,4176,0,0,1,Business Loan,Debt Consolidation,93750,9.18,0.101,2.273,0.164,0,2022-09-07
INDCUST002096,25,Employed,19.8,98750,654,8.1,62500,24463,0,0,0,Credit Card,Education,392500,17.09,0.248,3.975,0.179,0,2020-08-12
INDCUST002097,21,Employed,24.7,101250,342,14.9,72500,14130,0,2,1,Business Loan,Debt Consolidation,331250,16.3,0.14,3.272,0.074,0,2019-06-12
INDCUST002098,32,Employed,10.2,11250,808,2.9,10000,1178,0,1,0,Credit Card,Debt Consolidation,35000,16.83,0.105,3.111,0.219,0,2020-07-04
INDCUST002099,42,Employed,3.9,61250,429,2.1,41250,17936,0,1,0,Business Loan,Debt Consolidation,190000,20.08,0.293,3.102,0.148,0,2021-07-07
INDCUST002100,57,Employed,11.4,76250,538,19.9,93750,21728,0,0,0,Credit Card,Education,226250,14.78,0.285,2.967,0.085,0,2024-10-17
INDCUST002101,24,Employed,15.3,56250,533,15.3,48750,18827,0,1,0,Business Loan,Business,205000,9.32,0.335,3.644,0.142,0,2016-09-21
INDCUST002102,27,Employed,17.0,36250,394,7.2,50000,15662,0,0,0,Credit Card,Home Improvement,91250,17.36,0.432,2.517,0.06,0,2015-03-11
INDCUST002103,49,Employed,13.8,98750,771,4.0,50000,41732,0,1,0,Credit Card,Education,366250,13.54,0.423,3.709,0.151,0,2021-01-23
INDCUST002104,32,Employed,13.4,51250,792,10.4,61250,8929,1,2,0,Business Loan,Education,126250,18.77,0.174,2.463,0.175,0,2020-03-25
INDCUST002105,28,Employed,7.3,96250,407,11.8,57500,51859,1,2,0,Personal Loan,Education,193750,11.96,0.539,2.013,0.125,0,2018-01-17
INDCUST002106,46,Employed,17.5,70000,544,11.3,80000,23869,0,2,0,Business Loan,Education,241250,16.11,0.341,3.446,0.264,0,2021-09-04
INDCUST002107,45,Employed,9.5,112500,509,11.6,76250,19343,1,2,1,Credit Card,Debt Consolidation,225000,14.46,0.172,2.0,0.066,0,2021-08-23
INDCUST002108,50,Employed,18.9,80000,320,2.7,103750,40476,0,0,1,Business Loan,Debt Consolidation,230000,15.48,0.506,2.875,0.094,0,2017-08-25
INDCUST002109,61,Employed,3.2,86250,496,10.1,50000,8713,0,2,0,Personal Loan,Debt Consolidation,183750,14.86,0.101,2.13,0.123,0,2021-08-24
INDCUST002110,46,Employed,12.5,113750,652,8.5,85000,25221,0,1,0,Credit Card,Home Improvement,342500,16.56,0.222,3.011,0.129,0,2024-02-02
INDCUST002111,44,Employed,12.5,13750,806,13.7,6250,1920,0,2,0,Credit Card,Home Improvement,46250,10.17,0.14,3.364,0.13,0,2017-04-27
INDCUST002112,61,Employed,4.2,21250,821,7.4,18750,10120,0,0,0,Business Loan,Debt Consolidation,56250,11.76,0.476,2.647,0.1,0,2015-05-03
INDCUST002113,47,Employed,29.9,115000,618,10.8,132500,49789,0,0,0,Personal Loan,Debt Consolidation,360000,11.29,0.433,3.13,0.217,0,2021-04-29
INDCUST002114,64,Employed,13.0,103750,729,12.3,105000,39660,1,0,0,Personal Loan,Business,257500,20.39,0.382,2.482,0.052,0,2017-10-26
INDCUST002115,23,Employed,0.8,62500,839,6.4,43750,33988,0,2,0,Business Loan,Education,132500,19.47,0.544,2.12,0.093,0,2017-07-21
INDCUST002116,45,Employed,2.5,27500,318,13.5,18750,3222,0,0,1,Personal Loan,Education,80000,10.02,0.117,2.909,0.179,0,2020-04-10
INDCUST002117,63,Employed,17.5,56250,404,11.5,33750,10897,0,0,0,Credit Card,Debt Consolidation,120000,15.12,0.194,2.133,0.115,0,2018-12-05
INDCUST002118,31,Employed,5.8,51250,581,1.7,42500,7602,1,2,0,Business Loan,Debt Consolidation,112500,19.73,0.148,2.195,0.125,0,2018-05-17
INDCUST002119,32,Employed,17.7,35000,596,8.3,18750,14978,0,2,0,Personal Loan,Home Improvement,85000,9.78,0.428,2.429,0.053,0,2018-05-07
INDCUST002120,59,Employed,9.5,82500,415,13.1,48750,26247,0,1,1,Personal Loan,Debt Consolidation,258750,14.21,0.318,3.136,0.071,0,2022-11-17
INDCUST002121,59,Employed,26.7,40000,728,9.6,57500,14253,1,1,0,Credit Card,Debt Consolidation,90000,11.43,0.356,2.25,0.069,0,2015-09-14
INDCUST002122,62,Employed,7.2,78750,666,18.4,61250,14410,0,1,0,Business Loan,Education,166250,9.57,0.183,2.111,0.043,0,2015-05-04
INDCUST002123,23,Employed,25.5,58750,675,1.5,81250,18326,0,2,0,Personal Loan,Home Improvement,221250,21.56,0.312,3.766,0.2,0,2020-09-06
INDCUST002124,26,Employed,20.9,51250,304,18.3,38750,9823,0,1,0,Business Loan,Debt Consolidation,192500,12.21,0.192,3.756,0.144,0,2015-04-08
INDCUST002125,41,Employed,7.7,88750,474,15.7,117500,44531,0,1,0,Business Loan,Education,193750,21.98,0.502,2.183,0.148,0,2022-08-04
INDCUST002126,34,Employed,20.4,61250,370,19.0,82500,21115,0,1,0,Personal Loan,Home Improvement,127500,15.05,0.345,2.082,0.098,0,2015-08-02
INDCUST002127,64,Employed,8.8,70000,596,13.2,98750,27126,0,1,0,Personal Loan,Debt Consolidation,253750,11.36,0.388,3.625,0.277,0,2017-12-24
INDCUST002128,55,Employed,7.4,42500,567,13.0,33750,14352,0,1,0,Personal Loan,Business,103750,11.89,0.338,2.441,0.122,0,2020-08-03
INDCUST002129,22,Employed,6.3,56250,671,2.9,72500,15219,0,0,0,Credit Card,Home Improvement,201250,9.49,0.271,3.578,0.096,0,2022-03-10
INDCUST002130,53,Employed,15.0,3750,819,15.2,5000,1159,0,1,0,Business Loan,Business,10000,17.94,0.309,2.667,0.073,0,2022-06-09
INDCUST002131,33,Employed,3.3,95000,829,2.0,91250,32390,0,1,0,Personal Loan,Home Improvement,287500,20.17,0.341,3.026,0.105,0,2022-07-17
INDCUST002132,34,Employed,4.2,6250,454,3.2,3750,1748,0,2,0,Credit Card,Home Improvement,15000,12.84,0.28,2.4,0.097,0,2023-06-06
INDCUST002133,30,Employed,7.4,73750,399,8.7,81250,30745,0,0,0,Personal Loan,Business,190000,11.98,0.417,2.576,0.165,0,2022-05-11
INDCUST002134,31,Employed,22.1,88750,784,1.3,107500,21334,1,0,0,Business Loan,Business,258750,11.97,0.24,2.915,0.2,0,2016-07-16
INDCUST002135,37,Employed,11.0,106250,538,6.3,57500,23603,0,0,0,Credit Card,Debt Consolidation,336250,18.6,0.222,3.165,0.223,0,2024-11-07
INDCUST002136,47,Employed,2.5,80000,759,1.7,38750,31138,0,1,0,Credit Card,Education,211250,17.94,0.389,2.641,0.09,0,2015-07-04
INDCUST002137,36,Employed,13.5,88750,699,3.4,60000,45368,0,0,1,Business Loan,Debt Consolidation,267500,16.96,0.511,3.014,0.179,0,2017-08-22
INDCUST002138,37,Employed,21.1,22500,347,10.9,21250,8058,0,2,0,Personal Loan,Business,67500,20.18,0.358,3.0,0.093,0,2015-01-28
INDCUST002139,61,Employed,28.1,82500,598,7.1,107500,26519,0,1,1,Business Loan,Debt Consolidation,315000,18.06,0.321,3.818,0.191,0,2020-12-03
INDCUST002140,36,Employed,12.6,110000,406,1.9,72500,24555,0,0,0,Business Loan,Education,338750,14.61,0.223,3.08,0.216,0,2018-03-22
INDCUST002141,48,Employed,4.2,60000,860,4.4,63750,13616,0,0,0,Personal Loan,Business,197500,19.39,0.227,3.292,0.081,0,2018-04-16
INDCUST002142,49,Employed,23.7,55000,806,8.8,35000,32956,0,1,0,Personal Loan,Debt Consolidation,206250,9.76,0.599,3.75,0.082,0,2019-02-05
INDCUST002143,26,Employed,3.2,25000,448,13.6,20000,8339,0,0,0,Business Loan,Education,86250,21.9,0.334,3.45,0.218,0,2022-05-07
INDCUST002144,47,Employed,0.7,85000,393,1.8,102500,45116,0,2,0,Personal Loan,Home Improvement,282500,16.82,0.531,3.324,0.07,0,2015-03-25
INDCUST002145,22,Employed,29.9,82500,811,13.1,62500,41289,0,2,0,Credit Card,Home Improvement,200000,20.88,0.5,2.424,0.109,0,2021-03-01
INDCUST002146,28,Employed,15.3,41250,829,5.5,32500,18349,0,0,0,Credit Card,Business,98750,12.05,0.445,2.394,0.092,0,2016-11-02
INDCUST002147,55,Employed,0.7,92500,700,8.8,111250,48916,0,0,0,Business Loan,Education,292500,10.73,0.529,3.162,0.096,0,2020-12-24
INDCUST002148,40,Employed,8.2,56250,719,3.2,38750,28102,1,2,0,Business Loan,Education,155000,14.18,0.5,2.756,0.107,0,2021-11-05
INDCUST002149,39,Employed,12.1,118750,430,14.2,131250,69385,0,2,0,Credit Card,Business,381250,12.85,0.584,3.211,0.255,0,2021-11-14
INDCUST002150,57,Employed,20.7,10000,338,4.6,5000,5453,0,0,0,Personal Loan,Business,37500,19.1,0.545,3.75,0.107,0,2015-10-31
INDCUST002151,42,Employed,21.2,50000,695,7.5,53750,7828,0,2,0,Business Loan,Business,162500,11.02,0.157,3.25,0.147,0,2016-07-08
INDCUST002152,49,Employed,28.0,87500,374,5.1,56250,9787,0,2,0,Personal Loan,Home Improvement,321250,9.72,0.112,3.671,0.12,0,2021-10-20
INDCUST002153,57,Employed,22.3,43750,609,16.2,31250,18192,1,1,0,Personal Loan,Debt Consolidation,106250,13.56,0.416,2.429,0.075,0,2021-09-28
INDCUST002154,52,Employed,23.3,121250,631,5.2,93750,38667,0,0,0,Personal Loan,Debt Consolidation,450000,11.93,0.319,3.711,0.087,0,2016-02-26
INDCUST002155,37,Employed,1.8,42500,439,7.1,23750,15320,0,0,0,Credit Card,Business,135000,19.39,0.36,3.176,0.074,0,2024-02-18
INDCUST002156,50,Employed,9.1,57500,837,18.7,31250,12553,0,0,0,Business Loan,Business,168750,18.29,0.218,2.935,0.167,0,2020-12-10
INDCUST002157,47,Employed,6.4,47500,833,4.6,52500,10419,1,1,0,Credit Card,Debt Consolidation,130000,15.49,0.219,2.737,0.172,0,2023-05-29
INDCUST002158,46,Employed,20.1,52500,863,10.2,42500,14707,1,2,0,Credit Card,Debt Consolidation,120000,14.33,0.28,2.286,0.121,0,2021-07-30
INDCUST002159,39,Employed,1.2,31250,684,6.5,32500,11824,0,0,0,Credit Card,Education,108750,21.83,0.378,3.48,0.08,0,2019-10-11
INDCUST002160,64,Employed,19.3,87500,542,7.1,58750,18034,0,0,0,Business Loan,Home Improvement,307500,18.25,0.206,3.514,0.14,0,2017-11-26
INDCUST002161,21,Employed,19.1,66250,753,3.2,37500,8633,0,1,0,Business Loan,Education,143750,19.54,0.13,2.17,0.171,0,2021-09-07
INDCUST002162,57,Employed,27.6,80000,512,6.6,43750,18490,0,0,0,Credit Card,Home Improvement,177500,13.56,0.231,2.219,0.139,0,2019-02-05
INDCUST002163,44,Employed,20.4,42500,385,11.5,50000,9070,1,0,0,Business Loan,Debt Consolidation,101250,13.73,0.213,2.382,0.067,0,2018-07-15
INDCUST002164,43,Employed,28.8,83750,749,19.9,107500,49208,0,2,0,Personal Loan,Business,235000,14.36,0.588,2.806,0.159,0,2018-11-15
INDCUST002165,50,Employed,7.1,57500,618,13.5,53750,15041,0,1,0,Credit Card,Education,126250,10.13,0.262,2.196,0.119,0,2024-08-13
INDCUST002166,33,Employed,0.9,11250,583,8.2,13750,5566,0,2,0,Personal Loan,Home Improvement,31250,16.05,0.495,2.778,0.159,0,2019-12-30
INDCUST002167,40,Employed,12.4,63750,655,17.8,88750,28982,0,2,0,Business Loan,Debt Consolidation,248750,15.63,0.455,3.902,0.305,0,2023-04-25
INDCUST002168,32,Employed,2.7,87500,380,4.9,77500,24985,0,1,1,Personal Loan,Debt Consolidation,261250,20.31,0.286,2.986,0.12,0,2015-06-03
INDCUST002169,44,Employed,23.4,51250,679,19.8,70000,13697,0,0,0,Credit Card,Home Improvement,183750,13.49,0.267,3.585,0.141,0,2023-01-15
INDCUST002170,54,Employed,14.6,57500,410,2.3,72500,18319,0,2,0,Credit Card,Home Improvement,185000,17.33,0.319,3.217,0.208,0,2020-08-26
INDCUST002171,21,Employed,25.4,45000,590,5.5,37500,14648,0,2,0,Business Loan,Home Improvement,143750,15.88,0.326,3.194,0.116,0,2020-10-07
INDCUST002172,32,Employed,1.2,73750,397,1.2,37500,42347,0,0,1,Business Loan,Home Improvement,172500,9.94,0.574,2.339,0.115,0,2024-08-09
INDCUST002173,21,Employed,18.8,7500,425,6.6,3750,808,0,2,1,Credit Card,Home Improvement,26250,18.58,0.108,3.5,0.239,0,2017-02-11
INDCUST002174,52,Employed,9.0,61250,383,15.6,72500,15784,1,0,0,Business Loan,Home Improvement,205000,12.64,0.258,3.347,0.072,0,2018-06-05
INDCUST002175,32,Employed,24.3,80000,406,11.2,53750,10057,0,0,0,Business Loan,Education,298750,17.36,0.126,3.734,0.142,0,2023-03-29
INDCUST002176,42,Employed,12.9,87500,563,16.6,100000,19277,0,2,0,Personal Loan,Education,247500,13.59,0.22,2.829,0.118,0,2024-06-23
INDCUST002177,62,Employed,1.9,83750,782,16.1,120000,24615,1,1,0,Personal Loan,Home Improvement,167500,19.45,0.294,2.0,0.043,0,2020-03-14
INDCUST002178,52,Employed,18.7,10000,852,10.2,12500,1940,0,0,1,Business Loan,Business,27500,15.63,0.194,2.75,0.18,0,2020-07-12
INDCUST002179,28,Employed,26.8,95000,753,9.1,100000,43370,0,1,0,Personal Loan,Education,347500,9.6,0.457,3.658,0.164,0,2022-02-23
INDCUST002180,58,Employed,14.4,40000,489,2.2,23750,23665,0,2,0,Personal Loan,Home Improvement,95000,11.33,0.592,2.375,0.048,0,2019-04-12
